Sales ID,Count,Open Date,Year,Month,Month Order,Days to Make Sale,Car ID,Dealer ID,Temperature (F),Temperature Category,Weather Condition,Humidity (%),Wind Speed (mph),Wind Gust (mph),Wind Direction,Visibility (mi),Wind Chill (F),Precipitation (in),Fog (Y/N),Rain (Y/N),Snow (Y/N)
655790,1,10-Dec-2023,2023,Dec,12,4,147160,1401,,,Clear,,,,,7,,0,N,N,N
655789,1,10-Dec-2023,2023,Dec,12,1,87110,1222,50,41-50,Overcast,86,3.5,,South,10,,0,N,N,N
655788,1,10-Dec-2023,2023,Dec,12,1,99110,1215,50,41-50,Overcast,86,3.5,,South,10,,0,N,N,N
655786,1,10-Dec-2023,2023,Dec,12,1,99110,1301,,,Clear,,,,,7,,0,N,N,N
655787,1,10-Dec-2023,2023,Dec,12,18,87110,1401,50,41-50,Overcast,86,3.5,,South,10,,0,N,N,N
655784,1,10-Dec-2023,2023,Dec,12,1,132120,1336,48.9,41-50,Overcast,86,5.8,,South,10,,0,N,N,N
655785,1,10-Dec-2023,2023,Dec,12,5,147160,1217,46.9,41-50,Clear,90,10.4,,SSE,7,,0,N,N,N
655783,1,10-Dec-2023,2023,Dec,12,1,99110,1402,,,Clear,,,,,7,,0,N,N,N
655781,1,10-Dec-2023,2023,Dec,12,1,147160,1301,,,Clear,,,,,7,,0,N,N,N
655782,1,10-Dec-2023,2023,Dec,12,4,87110,1301,48.9,41-50,Overcast,86,5.8,,South,10,,0,N,N,N
655780,1,10-Dec-2023,2023,Dec,12,1,99110,1301,,,Clear,,,,,7,,0,N,N,N
655779,1,10-Dec-2023,2023,Dec,12,1,132120,1215,,,Clear,,,,,7,,0,N,N,N
655778,1,10-Dec-2023,2023,Dec,12,1,99110,1336,48.9,41-50,Overcast,86,5.8,,South,10,,0,N,N,N
655777,1,10-Dec-2023,2023,Dec,12,11,132120,1402,48.9,41-50,Overcast,86,5.8,,South,10,,0,N,N,N
655776,1,10-Dec-2023,2023,Dec,12,5,99110,1288,46.9,41-50,Clear,90,10.4,,SSE,7,,0,N,N,N
655775,1,10-Dec-2023,2023,Dec,12,1,87110,1215,48.9,41-50,Overcast,86,5.8,,South,10,,0,N,N,N
655774,1,10-Dec-2023,2023,Dec,12,1,99110,1224,48.9,41-50,Overcast,86,5.8,,South,10,,0,N,N,N
655773,1,10-Dec-2023,2023,Dec,12,1,99110,1212,48.9,41-50,Overcast,86,5.8,,South,10,,0,N,N,N
655772,1,10-Dec-2023,2023,Dec,12,18,147160,1301,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655771,1,10-Dec-2023,2023,Dec,12,29,99110,1224,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655770,1,10-Dec-2023,2023,Dec,12,8,87110,1217,45,41-50,Clear,97,15,,SSE,7,38.2,0,N,N,N
655769,1,10-Dec-2023,2023,Dec,12,1,99110,1212,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655766,1,10-Dec-2023,2023,Dec,12,14,99110,1336,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655767,1,10-Dec-2023,2023,Dec,12,1,99110,1217,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655768,1,10-Dec-2023,2023,Dec,12,1,99110,1401,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655765,1,10-Dec-2023,2023,Dec,12,4,99110,1402,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655763,1,10-Dec-2023,2023,Dec,12,1,99110,1224,45,41-50,Clear,97,15,,SSE,7,38.2,0,N,N,N
655764,1,10-Dec-2023,2023,Dec,12,1,99110,1402,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655761,1,10-Dec-2023,2023,Dec,12,4,87110,1224,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655762,1,10-Dec-2023,2023,Dec,12,1,99110,1212,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655760,1,10-Dec-2023,2023,Dec,12,5,132120,1224,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655759,1,10-Dec-2023,2023,Dec,12,7,99110,1288,45,41-50,Clear,97,15,,SSE,7,38.2,0,N,N,N
655758,1,10-Dec-2023,2023,Dec,12,18,147160,1301,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655757,1,10-Dec-2023,2023,Dec,12,18,147160,1301,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655756,1,10-Dec-2023,2023,Dec,12,1,87110,1401,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655754,1,10-Dec-2023,2023,Dec,12,1,87110,1224,45,41-50,Clear,97,15,,SSE,7,38.2,0,N,N,N
655755,1,10-Dec-2023,2023,Dec,12,1,99110,1301,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655753,1,10-Dec-2023,2023,Dec,12,1,87110,1336,,,Clear,,,,,7,,0,N,N,N
655752,1,10-Dec-2023,2023,Dec,12,1,87110,1336,46.9,41-50,Overcast,90,3.5,,SSW,10,,0,N,N,N
655751,1,10-Dec-2023,2023,Dec,12,8,87110,1288,45,41-50,Clear,97,15,,SSE,7,38.2,0,N,N,N
655750,1,10-Dec-2023,2023,Dec,12,1,87110,1336,,,Clear,,,,,7,,0,N,N,N
655749,1,10-Dec-2023,2023,Dec,12,1,99110,1401,46,41-50,Overcast,89,3.5,,SSE,10,44.8,0,N,N,N
655748,1,10-Dec-2023,2023,Dec,12,4,87110,1224,,,Clear,,,,,7,,0,N,N,N
655747,1,10-Dec-2023,2023,Dec,12,1,99110,1224,45,41-50,Clear,93,12.7,,SSE,7,38.9,0,N,N,N
655746,1,10-Dec-2023,2023,Dec,12,1,87110,1217,45,41-50,Clear,93,12.7,,SSE,7,38.9,0,N,N,N
655745,1,10-Dec-2023,2023,Dec,12,1,87110,1288,,,Clear,,,,,7,,0,N,N,N
655744,1,10-Dec-2023,2023,Dec,12,1,87110,1336,,,Clear,,,,,7,,0,N,N,N
655743,1,10-Dec-2023,2023,Dec,12,1,99110,1212,45,41-50,Overcast,90,5.8,,SSE,10,41.8,0,N,N,N
655742,1,10-Dec-2023,2023,Dec,12,1,132120,1224,44.1,41-50,Overcast,85,8.1,,South,10,39.5,0,N,N,N
655741,1,10-Dec-2023,2023,Dec,12,11,87110,1336,44.1,41-50,Scattered Clouds,82,12.7,,SSE,10,37.7,0,N,N,N
655740,1,10-Dec-2023,2023,Dec,12,1,26151,1288,41,41-50,Clear,89,16.1,,SE,7,32.8,0,N,N,N
655739,1,9-Dec-2023,2023,Dec,12,1,87110,1336,44.1,41-50,Overcast,79,11.5,,South,10,38.1,0,N,N,N
655738,1,9-Dec-2023,2023,Dec,12,1,87110,1336,44.1,41-50,Overcast,79,11.5,,South,10,38.1,0,N,N,N
655737,1,9-Dec-2023,2023,Dec,12,1,87110,1336,44.1,41-50,Overcast,79,11.5,,South,10,38.1,0,N,N,N
655736,1,9-Dec-2023,2023,Dec,12,1,87110,1336,44.1,41-50,Overcast,76,10.4,,South,10,38.6,0,N,N,N
655735,1,9-Dec-2023,2023,Dec,12,1,87110,1336,44.1,41-50,Overcast,76,10.4,,South,10,38.6,0,N,N,N
655734,1,9-Dec-2023,2023,Dec,12,2,99110,1222,,,Clear,,,,,7,,0,N,N,N
655733,1,9-Dec-2023,2023,Dec,12,2,99110,1224,,,Clear,,,,,7,,0,N,N,N
655732,1,9-Dec-2023,2023,Dec,12,1,99110,1217,39.9,31-40,Clear,83,16.1,24.2,SE,7,31.4,0,N,N,N
655731,1,9-Dec-2023,2023,Dec,12,1,99110,1215,44.1,41-50,Overcast,73,17.3,27.6,South,10,36.5,0,N,N,N
655730,1,9-Dec-2023,2023,Dec,12,6,99110,1224,39.9,31-40,Clear,79,16.1,23,SE,7,31.4,0,N,N,N
655729,1,9-Dec-2023,2023,Dec,12,1,99110,1288,39.9,31-40,Clear,79,16.1,23,SE,7,31.4,0,N,N,N
655728,1,9-Dec-2023,2023,Dec,12,1,87110,1336,43,41-50,Overcast,74,12.7,,SSE,10,36.4,0,N,N,N
655727,1,9-Dec-2023,2023,Dec,12,5,132120,1222,,,Clear,,,,,7,,0,N,N,N
655726,1,9-Dec-2023,2023,Dec,12,5,132120,1401,,,Clear,,,,,7,,0,N,N,N
655724,1,9-Dec-2023,2023,Dec,12,1,99110,1301,43,41-50,Overcast,74,12.7,,SSE,10,36.4,0,N,N,N
655725,1,9-Dec-2023,2023,Dec,12,8,99110,1336,43,41-50,Overcast,74,12.7,,SSE,10,36.4,0,N,N,N
655723,1,9-Dec-2023,2023,Dec,12,7,26151,1288,,,Clear,,,,,7,,0,N,N,N
655722,1,9-Dec-2023,2023,Dec,12,1,99110,1222,42.8,41-50,Overcast,76,12.7,,SSE,10,36.2,0,N,N,N
655721,1,9-Dec-2023,2023,Dec,12,5,87110,1336,42.8,41-50,Overcast,76,12.7,,SSE,10,36.2,0,N,N,N
655720,1,9-Dec-2023,2023,Dec,12,1,99110,1288,39.9,31-40,Clear,79,11.5,,SE,7,32.9,0,N,N,N
655719,1,9-Dec-2023,2023,Dec,12,2,99110,1301,,,Clear,,,,,7,,0,N,N,N
655718,1,9-Dec-2023,2023,Dec,12,1,99110,1301,,,Clear,,,,,7,,0,N,N,N
655717,1,9-Dec-2023,2023,Dec,12,1,99110,1402,44.1,41-50,Overcast,73,10.4,,South,10,38.6,0,N,N,N
655716,1,9-Dec-2023,2023,Dec,12,1,87110,1402,44.1,41-50,Overcast,73,10.4,,South,10,38.6,0,N,N,N
655715,1,9-Dec-2023,2023,Dec,12,1,99110,1222,,,Clear,,,,,7,,0,N,N,N
655714,1,9-Dec-2023,2023,Dec,12,8,99110,1224,44.1,41-50,Overcast,73,10.4,,South,10,38.6,0,N,N,N
655713,1,9-Dec-2023,2023,Dec,12,1,99110,1401,44.1,41-50,Overcast,73,10.4,,South,10,38.6,0,N,N,N
655712,1,9-Dec-2023,2023,Dec,12,1,26151,1288,44.1,41-50,Overcast,73,10.4,,South,10,38.6,0,N,N,N
655711,1,9-Dec-2023,2023,Dec,12,1,99110,1401,42.8,41-50,Overcast,81,8.1,,South,10,38,0,N,N,N
655710,1,9-Dec-2023,2023,Dec,12,1,147160,1224,39.9,31-40,Clear,86,5.8,,SSE,7,35.8,0,N,N,N
655709,1,9-Dec-2023,2023,Dec,12,1,99110,1215,39.9,31-40,Clear,86,5.8,,SSE,7,35.8,0,N,N,N
655708,1,9-Dec-2023,2023,Dec,12,1,99110,1215,,,Clear,,,,,7,,0,N,N,N
655706,1,9-Dec-2023,2023,Dec,12,1,87110,1301,43,41-50,Overcast,80,10.4,,South,10,37.2,0,N,N,N
655707,1,9-Dec-2023,2023,Dec,12,1,87110,1401,43,41-50,Overcast,80,10.4,,South,10,37.2,0,N,N,N
655705,1,9-Dec-2023,2023,Dec,12,6,132120,1224,39.9,31-40,Clear,86,5.8,,SSE,7,35.8,0,N,N,N
655704,1,9-Dec-2023,2023,Dec,12,6,132120,1224,39.9,31-40,Clear,86,5.8,,SSE,7,35.8,0,N,N,N
655703,1,9-Dec-2023,2023,Dec,12,1,99110,1224,43,41-50,Overcast,80,10.4,,South,10,37.2,0,N,N,N
655702,1,9-Dec-2023,2023,Dec,12,6,132120,1288,39.9,31-40,Clear,86,5.8,,SSE,7,35.8,0,N,N,N
655701,1,9-Dec-2023,2023,Dec,12,6,99110,1212,43,41-50,Overcast,80,10.4,,South,10,37.2,0,N,N,N
655700,1,9-Dec-2023,2023,Dec,12,1,147160,1336,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655698,1,9-Dec-2023,2023,Dec,12,5,87110,1222,,,Clear,,,,,7,,0,N,N,N
655699,1,9-Dec-2023,2023,Dec,12,1,99110,1401,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655697,1,9-Dec-2023,2023,Dec,12,1,99110,1288,41,41-50,Clear,79,10.4,,South,7,34.7,0,N,N,N
655696,1,9-Dec-2023,2023,Dec,12,1,147160,1301,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655695,1,9-Dec-2023,2023,Dec,12,1,147160,1301,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655694,1,9-Dec-2023,2023,Dec,12,9,132120,1288,41,41-50,Clear,79,10.4,,South,7,34.7,0,N,N,N
655692,1,9-Dec-2023,2023,Dec,12,1,132120,1212,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655693,1,9-Dec-2023,2023,Dec,12,8,99110,1224,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655691,1,9-Dec-2023,2023,Dec,12,2,99110,1288,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655689,1,9-Dec-2023,2023,Dec,12,1,87110,1212,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655690,1,9-Dec-2023,2023,Dec,12,1,87110,1212,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655688,1,9-Dec-2023,2023,Dec,12,8,132120,1222,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655687,1,9-Dec-2023,2023,Dec,12,1,99110,1402,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655686,1,9-Dec-2023,2023,Dec,12,1,132120,1402,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655685,1,9-Dec-2023,2023,Dec,12,6,99110,1224,41,41-50,Clear,79,10.4,,South,7,34.7,0,N,N,N
655684,1,9-Dec-2023,2023,Dec,12,2,132120,1288,41,41-50,Clear,79,10.4,,South,7,34.7,0,N,N,N
655683,1,9-Dec-2023,2023,Dec,12,1,87110,1224,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655681,1,9-Dec-2023,2023,Dec,12,1,132120,1301,41,41-50,Clear,79,10.4,,South,7,34.7,0,N,N,N
655682,1,9-Dec-2023,2023,Dec,12,19,147160,1301,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655679,1,9-Dec-2023,2023,Dec,12,1,87110,1336,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655680,1,9-Dec-2023,2023,Dec,12,19,147160,1301,45,41-50,Overcast,68,8.1,,South,10,40.6,0,N,N,N
655678,1,9-Dec-2023,2023,Dec,12,2,99110,1401,46,41-50,Overcast,63,8.1,,SSW,10,41.9,0,N,N,N
655677,1,9-Dec-2023,2023,Dec,12,2,99110,1301,46,41-50,Overcast,63,8.1,,SSW,10,41.9,0,N,N,N
655676,1,9-Dec-2023,2023,Dec,12,1,99110,1212,,,Clear,,,,,7,,0,N,N,N
655675,1,9-Dec-2023,2023,Dec,12,1,87110,1401,46,41-50,Overcast,63,8.1,,SSW,10,41.9,0,N,N,N
655674,1,9-Dec-2023,2023,Dec,12,5,132120,1288,46,41-50,Overcast,63,8.1,,SSW,10,41.9,0,N,N,N
655673,1,9-Dec-2023,2023,Dec,12,1,99110,1222,,,Clear,,,,,7,,0,N,N,N
655672,1,9-Dec-2023,2023,Dec,12,1,87110,1222,46,41-50,Overcast,63,8.1,,SSW,10,41.9,0,N,N,N
655671,1,9-Dec-2023,2023,Dec,12,1,99110,1288,46,41-50,Overcast,63,8.1,,SSW,10,41.9,0,N,N,N
655670,1,9-Dec-2023,2023,Dec,12,1,99110,1288,,,Clear,,,,,7,,0,N,N,N
655669,1,9-Dec-2023,2023,Dec,12,2,132120,1215,46,41-50,Overcast,63,8.1,,SSW,10,41.9,0,N,N,N
655668,1,9-Dec-2023,2023,Dec,12,1,99110,1288,42.1,41-50,Clear,73,9.2,,South,7,36.6,0,N,N,N
655667,1,9-Dec-2023,2023,Dec,12,1,99110,1212,46,41-50,Overcast,63,8.1,,SSW,10,41.9,0,N,N,N
655666,1,9-Dec-2023,2023,Dec,12,21,87110,1288,42.1,41-50,Clear,73,9.2,,South,7,36.6,0,N,N,N
655665,1,9-Dec-2023,2023,Dec,12,1,99110,1212,46,41-50,Overcast,63,8.1,,SSW,10,41.9,0,N,N,N
655664,1,9-Dec-2023,2023,Dec,12,1,132120,1212,45,41-50,Overcast,65,8.1,,SE,10,40.6,0,N,N,N
655663,1,9-Dec-2023,2023,Dec,12,6,99110,1288,42.1,41-50,Clear,67,6.9,,South,7,37.7,0,N,N,N
655662,1,9-Dec-2023,2023,Dec,12,1,132120,1336,45,41-50,Overcast,65,8.1,,SE,10,40.6,0,N,N,N
655661,1,9-Dec-2023,2023,Dec,12,2,132120,1401,45,41-50,Overcast,65,8.1,,SE,10,40.6,0,N,N,N
655660,1,9-Dec-2023,2023,Dec,12,1,26151,1301,45,41-50,Overcast,65,8.1,,SE,10,40.6,0,N,N,N
655659,1,9-Dec-2023,2023,Dec,12,6,99110,1224,42.1,41-50,Clear,67,6.9,,South,7,37.7,0,N,N,N
655658,1,9-Dec-2023,2023,Dec,12,1,99110,1224,42.1,41-50,Clear,67,6.9,,South,7,37.7,0,N,N,N
655657,1,9-Dec-2023,2023,Dec,12,1,99110,1401,45,41-50,Overcast,65,8.1,,SE,10,40.6,0,N,N,N
655656,1,9-Dec-2023,2023,Dec,12,9,132120,1212,45,41-50,Overcast,65,8.1,,SE,10,40.6,0,N,N,N
655654,1,9-Dec-2023,2023,Dec,12,8,132120,1288,42.1,41-50,Clear,67,6.9,,South,7,37.7,0,N,N,N
655655,1,9-Dec-2023,2023,Dec,12,1,99110,1288,,,Clear,,,,,7,,0,N,N,N
655653,1,9-Dec-2023,2023,Dec,12,1,99110,1401,45,41-50,Overcast,65,8.1,,SE,10,40.6,0,N,N,N
655652,1,9-Dec-2023,2023,Dec,12,1,99110,1402,45,41-50,Overcast,65,8.1,,SE,10,40.6,0,N,N,N
655651,1,9-Dec-2023,2023,Dec,12,1,99110,1402,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655650,1,9-Dec-2023,2023,Dec,12,1,99110,1215,43,41-50,Clear,68,8.1,,South,7,38.2,0,N,N,N
655648,1,9-Dec-2023,2023,Dec,12,1,99110,1402,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655649,1,9-Dec-2023,2023,Dec,12,1,99110,1212,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655647,1,9-Dec-2023,2023,Dec,12,1,99110,1212,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655645,1,9-Dec-2023,2023,Dec,12,8,99110,1224,43,41-50,Clear,68,8.1,,South,7,38.2,0,N,N,N
655646,1,9-Dec-2023,2023,Dec,12,21,99110,1402,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655644,1,9-Dec-2023,2023,Dec,12,8,87110,1215,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655643,1,9-Dec-2023,2023,Dec,12,1,132120,1224,43,41-50,Clear,68,8.1,,South,7,38.2,0,N,N,N
655641,1,9-Dec-2023,2023,Dec,12,1,99110,1402,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655642,1,9-Dec-2023,2023,Dec,12,1,99110,1402,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655640,1,9-Dec-2023,2023,Dec,12,1,99110,1336,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655639,1,9-Dec-2023,2023,Dec,12,6,99110,1288,43,41-50,Clear,68,8.1,,South,7,38.2,0,N,N,N
655638,1,9-Dec-2023,2023,Dec,12,1,87110,1402,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655636,1,9-Dec-2023,2023,Dec,12,1,99110,1222,44.1,41-50,Overcast,68,5.8,,SE,10,40.8,0,N,N,N
655637,1,9-Dec-2023,2023,Dec,12,1,99110,1402,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655635,1,9-Dec-2023,2023,Dec,12,7,87110,1288,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655634,1,9-Dec-2023,2023,Dec,12,1,99110,1301,43,41-50,Overcast,71,4.6,,SSE,10,40.3,0,N,N,N
655633,1,9-Dec-2023,2023,Dec,12,5,87110,1288,41,41-50,Clear,70,6.9,,SSW,7,36.4,0,N,N,N
655632,1,9-Dec-2023,2023,Dec,12,1,99110,1224,41,41-50,Clear,70,6.9,,SSW,7,36.4,0,N,N,N
655631,1,9-Dec-2023,2023,Dec,12,2,147160,1212,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655630,1,9-Dec-2023,2023,Dec,12,5,87110,1288,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655627,1,9-Dec-2023,2023,Dec,12,13,87110,1301,41,41-50,Clear,70,6.9,,SSW,7,36.4,0,N,N,N
655628,1,9-Dec-2023,2023,Dec,12,1,99110,1301,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655629,1,9-Dec-2023,2023,Dec,12,1,99110,1402,43,41-50,Overcast,71,4.6,,SSE,10,40.3,0,N,N,N
655626,1,9-Dec-2023,2023,Dec,12,1,147160,1401,43,41-50,Overcast,71,4.6,,SSE,10,40.3,0,N,N,N
655625,1,9-Dec-2023,2023,Dec,12,1,99110,1402,41,41-50,Overcast,73,3.5,,SE,10,39,0,N,N,N
655624,1,9-Dec-2023,2023,Dec,12,13,87110,1301,39,31-40,Clear,76,5.8,,SE,7,34.8,0,N,N,N
655622,1,9-Dec-2023,2023,Dec,12,1,132120,1336,41,41-50,Overcast,73,3.5,,SE,10,39,0,N,N,N
655623,1,9-Dec-2023,2023,Dec,12,1,147160,1288,39,31-40,Clear,76,5.8,,SE,7,34.8,0,N,N,N
655621,1,9-Dec-2023,2023,Dec,12,13,87110,1301,39,31-40,Clear,76,5.8,,SE,7,34.8,0,N,N,N
655619,1,9-Dec-2023,2023,Dec,12,1,99110,1215,39,31-40,Clear,76,5.8,,SE,7,34.8,0,N,N,N
655620,1,9-Dec-2023,2023,Dec,12,1,132120,1212,41,41-50,Overcast,73,3.5,,SE,10,39,0,N,N,N
655618,1,9-Dec-2023,2023,Dec,12,5,87110,1224,41,41-50,Overcast,73,3.5,,SE,10,39,0,N,N,N
655617,1,9-Dec-2023,2023,Dec,12,1,132120,1224,41,41-50,Overcast,73,3.5,,SE,10,39,0,N,N,N
655616,1,9-Dec-2023,2023,Dec,12,1,99110,1288,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655615,1,9-Dec-2023,2023,Dec,12,1,99110,1215,41,41-50,Overcast,73,3.5,,SE,10,39,0,N,N,N
655614,1,9-Dec-2023,2023,Dec,12,1,99110,1215,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655613,1,9-Dec-2023,2023,Dec,12,1,87110,1336,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655612,1,9-Dec-2023,2023,Dec,12,1,132120,1402,41,41-50,Overcast,73,0,,North,10,,0,N,N,N
655611,1,9-Dec-2023,2023,Dec,12,1,87110,1222,41,41-50,Overcast,73,0,,North,10,,0,N,N,N
655610,1,9-Dec-2023,2023,Dec,12,1,132120,1217,37.9,31-40,Clear,76,5.8,,ESE,7,33.5,0,N,N,N
655609,1,9-Dec-2023,2023,Dec,12,1,99110,1212,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655608,1,9-Dec-2023,2023,Dec,12,1,132120,1401,41,41-50,Overcast,73,0,,North,10,,0,N,N,N
655607,1,9-Dec-2023,2023,Dec,12,1,99110,1215,37.9,31-40,Clear,76,5.8,,ESE,7,33.5,0,N,N,N
655606,1,9-Dec-2023,2023,Dec,12,1,99110,1301,41,41-50,Overcast,73,0,,North,10,,0,N,N,N
655605,1,9-Dec-2023,2023,Dec,12,1,87110,1402,41,41-50,Overcast,73,0,,North,10,,0,N,N,N
655604,1,9-Dec-2023,2023,Dec,12,1,99110,1288,41,41-50,Overcast,73,0,,North,10,,0,N,N,N
655603,1,9-Dec-2023,2023,Dec,12,1,132120,1401,41,41-50,Overcast,73,0,,North,10,,0,N,N,N
655602,1,9-Dec-2023,2023,Dec,12,1,99110,1301,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655601,1,9-Dec-2023,2023,Dec,12,1,99110,1224,39.9,31-40,Overcast,73,3.5,,SSW,10,37.8,0,N,N,N
655600,1,9-Dec-2023,2023,Dec,12,1,87110,1402,39.9,31-40,Overcast,73,3.5,,SSW,10,37.8,0,N,N,N
655599,1,9-Dec-2023,2023,Dec,12,2,99110,1222,39.9,31-40,Overcast,73,3.5,,SSW,10,37.8,0,N,N,N
655598,1,9-Dec-2023,2023,Dec,12,19,147160,1301,39.9,31-40,Overcast,73,3.5,,SSW,10,37.8,0,N,N,N
655596,1,9-Dec-2023,2023,Dec,12,26,147160,1301,39.9,31-40,Overcast,73,3.5,,SSW,10,37.8,0,N,N,N
655597,1,9-Dec-2023,2023,Dec,12,1,87110,1401,39.9,31-40,Overcast,73,3.5,,SSW,10,37.8,0,N,N,N
655595,1,9-Dec-2023,2023,Dec,12,12,87110,1288,,,Clear,,,,,7,,0,N,N,N
655593,1,9-Dec-2023,2023,Dec,12,1,132120,1224,39.9,31-40,Overcast,73,3.5,,SSW,10,37.8,0,N,N,N
655594,1,9-Dec-2023,2023,Dec,12,1,99110,1288,36,31-40,Clear,79,8.1,,ESE,7,29.6,0,N,N,N
655592,1,9-Dec-2023,2023,Dec,12,1,99110,1402,,,Clear,,,,,7,,0,N,N,N
655591,1,9-Dec-2023,2023,Dec,12,7,87110,1224,36,31-40,Clear,79,8.1,,ESE,7,29.6,0,N,N,N
655590,1,9-Dec-2023,2023,Dec,12,6,147160,1212,39.9,31-40,Overcast,73,3.5,,SSW,10,37.8,0,N,N,N
655589,1,9-Dec-2023,2023,Dec,12,1,99110,1401,39.9,31-40,Overcast,73,3.5,,SSW,10,37.8,0,N,N,N
655588,1,9-Dec-2023,2023,Dec,12,19,147160,1301,39.9,31-40,Overcast,73,3.5,,SSW,10,37.8,0,N,N,N
655587,1,9-Dec-2023,2023,Dec,12,19,147160,1301,39.9,31-40,Overcast,73,3.5,,SSW,10,37.8,0,N,N,N
655586,1,9-Dec-2023,2023,Dec,12,1,99110,1401,39.9,31-40,Overcast,73,3.5,,SSW,10,37.8,0,N,N,N
655585,1,9-Dec-2023,2023,Dec,12,1,147160,1402,39,31-40,Overcast,76,5.8,,SSW,10,34.8,0,N,N,N
655584,1,9-Dec-2023,2023,Dec,12,1,87110,1215,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655583,1,9-Dec-2023,2023,Dec,12,2,99110,1224,39,31-40,Overcast,76,5.8,,SSW,10,34.8,0,N,N,N
655582,1,9-Dec-2023,2023,Dec,12,1,87110,1288,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655581,1,9-Dec-2023,2023,Dec,12,5,87110,1224,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655580,1,9-Dec-2023,2023,Dec,12,1,87110,1301,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655579,1,9-Dec-2023,2023,Dec,12,1,87110,1336,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655578,1,9-Dec-2023,2023,Dec,12,5,99110,1288,34,31-40,Clear,82,5.8,,SE,7,28.8,0,N,N,N
655577,1,9-Dec-2023,2023,Dec,12,1,99110,1402,41,41-50,Overcast,57,13.8,,West,10,33.5,0,N,N,N
655576,1,9-Dec-2023,2023,Dec,12,1,132120,1288,34,31-40,Clear,79,5.8,,North,7,28.8,0,N,N,N
655575,1,8-Dec-2023,2023,Dec,12,1,87110,1224,37.9,31-40,Overcast,68,4.6,,NW,10,34.4,0,N,N,N
